college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
1101,北京大学,人文科学试验班,1,634,634,2019,本科一批,重庆,文科
1103,中国人民大学,法学,3,626,632,2019,本科一批,重庆,文科
1103,中国人民大学,财政学类,2,625,628,2019,本科一批,重庆,文科
1103,中国人民大学,社会学类,2,623,623,2019,本科一批,重庆,文科
1103,中国人民大学,农业经济管理类,2,623,626,2019,本科一批,重庆,文科
1103,中国人民大学,金融学类,5,625,631,2019,本科一批,重庆,文科
1103,中国人民大学,新闻传播学类,2,625,626,2019,本科一批,重庆,文科
1103,中国人民大学,公共管理类,2,622,622,2019,本科一批,重庆,文科
1103,中国人民大学,国际政治,2,623,624,2019,本科一批,重庆,文科
1103,中国人民大学,经济学类,3,628,629,2019,本科一批,重庆,文科
1103,中国人民大学,工商管理类,5,624,625,2019,本科一批,重庆,文科
1103,中国人民大学,人文科学试验班,2,623,625,2019,本科一批,重庆,文科
1103,中国人民大学,人力资源管理,4,623,624,2019,本科一批,重庆,文科
1103,中国人民大学,信息资源管理,3,622,623,2019,本科一批,重庆,文科
1104,清华大学,文科试验班类（经济、金融与管理）,2,643,645,2019,本科一批,重庆,文科
1105,北京交通大学,新闻传播学类,2,586,588,2019,本科一批,重庆,文科
1105,北京交通大学,外国语言文学类,1,590,590,2019,本科一批,重庆,文科
1105,北京交通大学,法学,2,584,585,2019,本科一批,重庆,文科
1105,北京交通大学,经济管理试验班,1,591,591,2019,本科一批,重庆,文科
1106,北京航空航天大学,社会科学试验班,3,599,603,2019,本科一批,重庆,文科
1107,北京理工大学,社会科学试验班（精品文科班）,3,596,597,2019,本科一批,重庆,文科
1108,北京科技大学,工商管理类,1,583,583,2019,本科一批,重庆,文科
1108,北京科技大学,经济与贸易类,1,571,571,2019,本科一批,重庆,文科
1108,北京科技大学,人文科学试验班,6,577,586,2019,本科一批,重庆,文科
1108,北京科技大学,英语,1,552,552,2019,本科一批,重庆,文科
1108,北京科技大学,日语,2,576,582,2019,本科一批,重庆,文科
1108,北京科技大学,德语,1,575,575,2019,本科一批,重庆,文科
1110,北京化工大学,工商管理类,3,534,569,2019,本科一批,重庆,文科
1110,北京化工大学,法学,2,560,572,2019,本科一批,重庆,文科
1110,北京化工大学,英语,3,550,561,2019,本科一批,重庆,文科
1113,北京印刷学院,编辑出版学,2,541,551,2019,本科一批,重庆,文科
1113,北京印刷学院,数字出版,2,532,536,2019,本科一批,重庆,文科
1113,北京印刷学院,广告学,1,532,532,2019,本科一批,重庆,文科
1113,北京印刷学院,传播学（国际出版）,1,529,529,2019,本科一批,重庆,文科
1116,中国农业大学,法学,1,591,591,2019,本科一批,重庆,文科
1116,中国农业大学,社会学,1,593,593,2019,本科一批,重庆,文科
1116,中国农业大学,农村区域发展,2,591,594,2019,本科一批,重庆,文科
1116,中国农业大学,工商管理类,2,592,595,2019,本科一批,重庆,文科
1116,中国农业大学,传播学,1,591,591,2019,本科一批,重庆,文科
1116,中国农业大学,英语,1,591,591,2019,本科一批,重庆,文科
9710,中国农业大学,经济学类（中外合作办学）,1,587,587,2019,本科一批,重庆,文科
9710,中国农业大学,新闻传播学类（中外合作办学）,1,578,578,2019,本科一批,重庆,文科
1117,北京林业大学,农林经济管理,1,581,581,2019,本科一批,重庆,文科
1117,北京林业大学,工商管理类,3,578,579,2019,本科一批,重庆,文科
1117,北京林业大学,法学,2,575,576,2019,本科一批,重庆,文科
1117,北京林业大学,英语,2,574,574,2019,本科一批,重庆,文科
1118,北京中医药大学,中医学,1,608,608,2019,本科一批,重庆,文科
1118,北京中医药大学,英语（医学）,1,600,600,2019,本科一批,重庆,文科
1120,首都师范大学,中国语言文学类,2,571,571,2019,本科一批,重庆,文科
1120,首都师范大学,文化产业管理,2,570,575,2019,本科一批,重庆,文科
1122,北京外国语大学,英语,1,613,613,2019,本科一批,重庆,文科
1122,北京外国语大学,西班牙语,1,621,621,2019,本科一批,重庆,文科
1122,北京外国语大学,德语,1,614,614,2019,本科一批,重庆,文科
1122,北京外国语大学,汉语国际教育,1,611,611,2019,本科一批,重庆,文科
1122,北京外国语大学,汉语言文学,1,609,609,2019,本科一批,重庆,文科
1122,北京外国语大学,新闻学,1,611,611,2019,本科一批,重庆,文科
1122,北京外国语大学,外交学（法语与法语国家研究）,1,615,615,2019,本科一批,重庆,文科
1123,北京第二外国语学院,商务英语,1,581,581,2019,本科一批,重庆,文科
1123,北京第二外国语学院,日语,1,576,576,2019,本科一批,重庆,文科
1123,北京第二外国语学院,德语,1,576,576,2019,本科一批,重庆,文科
1123,北京第二外国语学院,西班牙语,1,579,579,2019,本科一批,重庆,文科
1123,北京第二外国语学院,朝鲜语（韩国语）,1,576,576,2019,本科一批,重庆,文科
1123,北京第二外国语学院,旅游管理,1,580,580,2019,本科一批,重庆,文科
1123,北京第二外国语学院,金融学,1,575,575,2019,本科一批,重庆,文科
1123,北京第二外国语学院,汉语言文学,1,578,578,2019,本科一批,重庆,文科
1123,北京第二外国语学院,新闻学（国际新闻）,1,571,571,2019,本科一批,重庆,文科
1123,北京第二外国语学院,国际事务与国际关系,1,576,576,2019,本科一批,重庆,文科
1124,北乐语舌大学,国际事务与国际关系,1,558,558,2019,本科一批,重庆,文科
1124,北乐语舌大学,英语,1,569,569,2019,本科一批,重庆,文科
1124,北乐语舌大学,汉语国际教育,2,566,590,2019,本科一批,重庆,文科
1124,北乐语舌大学,汉语言文学,1,572,572,2019,本科一批,重庆,文科
1124,北乐语舌大学,金融学,1,580,580,2019,本科一批,重庆,文科
1124,北乐语舌大学,会计学’,1,554,554,2019,本科一批,重庆,文科
1124,北乐语舌大学,人力资源管理,1,555,555,2019,本科一批,重庆,文科
1124,北乐语舌大学,特殊教育（言语听觉科学）,1,541,541,2019,本科一批,重庆,文科
1125,中国传媒大学,新闻学,2,603,605,2019,本科一批,重庆,文科
1125,中国传媒大学,公共关系学,2,596,601,2019,本科一批,重庆,文科
1125,中国传媒大学,工商管理类,2,597,597,2019,本科一批,重庆,文科
1125,中国传媒大学,汉语言文学,2,598,600,2019,本科一批,重庆,文科
1126,中央财经大学,公共管理类,3,601,614,2019,本科一批,重庆,文科
1126,中央财经大学,社会学类,3,597,598,2019,本科一批,重庆,文科
1126,中央财经大学,财政学类,2,603,603,2019,本科一批,重庆,文科
1126,中央财经大学,金融学类,2,605,614,2019,本科一批,重庆,文科
1126,中央财经大学,新闻传播学类,4,600,609,2019,本科一批,重庆,文科
1127,对外经济贸易大学,金融学类,3,606,613,2019,本科一批,重庆,文科
1127,对外经济贸易大学,法学类,3,602,605,2019,本科一批,重庆,文科
1127,对外经济贸易大学,工商管理类,6,606,610,2019,本科一批,重庆,文科
1127,对外经济贸易大学,外国语言文学类,1,602,602,2019,本科一批,重庆,文科
1127,对外经济贸易大学,保險学,2,603,603,2019,本科一批,重庆,文科
1127,对外经济贸易大学,经济学类,3,610,615,2019,本科一批,重庆,文科
1128,北京物资学院,经济学,1,533,533,2019,本科一批,重庆,文科
1128,北京物资学院,物流管理,1,535,535,2019,本科一批,重庆,文科
1128,北京物资学院,会计学（注册会计师）,1,534,534,2019,本科一批,重庆,文科
1128,北京物资学院,会计学（管理会计）,1,533,533,2019,本科一批,重庆,文科
1128,北京物资学院,财务管理,1,537,537,2019,本科一批,重庆,文科
1128,北京物资学院,人力资源管理,2,533,533,2019,本科一批,重庆,文科
1132,北京体育大学,新闻学（体育新闻）,1,569,569,2019,本科一批,重庆,文科
1132,北京体育大学,教育学（体育方向）,! 1,564,564,2019,本科一批,重庆,文科
1132,北京体育大学,公共事业管理（体育管理）,1,565,565,2019,本科一批,重庆,文科
1132,北京体育大学,体育经济与管理,1,564,564,2019,本科一批,重庆,文科
1132,北京体育大学,汉语国际教育,1,564,564,2019,本科一批,重庆,文科
1132,北京体育大学,英语（国际体育）,1,566,566,2019,本科一批,重庆,文科
1132,北京体育大学,网络与新媒体,1,566,566,2019,本科一批,重庆,文科
1137,中国戏曲学院,文化产业管理,1,532,532,2019,本科一批,重庆,文科
1138,北京电影学院,文化产业管理,2,573,589,2019,本科一批,重庆,文科
1140,中央民族大学,哲学类,2,584,585,2019,本科一批,重庆,文科
1140,中央民族大学,经济学类,2,592,598,2019,本科一批,重庆,文科
1140,中央民族大学,法学类                ’,3,586,588,2019,本科一批,重庆,文科
1140,中央民族大学,社会学类,2,587,590,2019,本科一批,重庆,文科
1140,中央民族大学,民族学,2,589,592,2019,本科一批,重庆,文科
1140,中央民族大学,汉语言文学’,2,585,599,2019,本科一批,重庆,文科
1140,中央民族大学,汉语国际教育,2,586,589,2019,本科一批,重庆,文科
1140,中央民族大学,新闻传播学类,3,593,594,2019,本科一批,重庆,文科
1140,中央民族大学,公共管理类,3,584,585,2019,本科一批,重庆,文科
1140,中央民族大学,外国语言文学类,2,587,588,2019,本科一批,重庆,文科
2 1141,中国政法大学,法学,11,604,611,2019,本科一批,重庆,文科
2 1141,中国政法大学,法学（法学人才培养模式改革实验班）,2,609,621,2019,本科一批,重庆,文科
2 1141,中国政法大学,社会学,1,599,599,2019,本科一批,重庆,文科
2 1141,中国政法大学,英语（法律英语方向）,1,600,600,2019,本科一批,重庆,文科
2 1141,中国政法大学,翻译（法律翻译方向）,1,602,602,2019,本科一批,重庆,文科
2 1141,中国政法大学,新闻学,1,601,601,2019,本科一批,重庆,文科
2 1141,中国政法大学,网络与新媒体,1,599,599,2019,本科一批,重庆,文科
2 1141,中国政法大学,行政管理,2,598,603,2019,本科一批,重庆,文科
2 1141,中国政法大学,政治学与行政学,2,599,600,2019,本科一批,重庆,文科
1142,华北电力大学（北京）,公共管理类,1,573,573,2019,本科一批,重庆,文科
1142,华北电力大学（北京）,外国语言文学类,1,573,573,2019,本科一批,重庆,文科
1142,华北电力大学（北京）,工商管理类,2,576,583,2019,本科一批,重庆,文科
1146,中国石油大学（北京）,工商管理类,2,570,570,2019,本科一批,重庆,文科
1146,中国石油大学（北京）,经济学类,1,572,572,2019,本科一批,重庆,文科
1146,中国石油大学（北京）,英语,2,569,575,2019,本科一批,重庆,文科
1147,中国地质大学（北京）,英语,2,564,566,2019,本科一批,重庆,文科
1151,首都经济贸易大学,人力资源管理,2,575,583,2019,本科一批,重庆,文科
1151,首都经济贸易大学,税收学（税务师）,2,576,577,2019,本科一批,重庆,文科
1152,北京工商大学,经济学类（财经类）,2,572,575,2019,本科一批,重庆,文科
1152,北京工商大学,金融学类,2,559,573,2019,本科一批,重庆,文科
1152,北京工商大学,工商管理类,2,557,569,2019,本科一批,重庆,文科
1152,北京工商大学,新闻传播学类,2,535,570,2019,本科一批,重庆,文科
1198,北京建筑大学,工商管理,1,548,548,2019,本科一批,重庆,文科
1198,北京建筑大学,社会工作,1,553,553,2019,本科一批,重庆,文科
1201,南开大学,外国语言文学类,3,604,606,2019,本科一批,重庆,文科
1201,南开大学,金融学类,2,611,616,2019,本科一批,重庆,文科
1201,南开大学,法学,2,605,608,2019,本科一批,重庆,文科
1201,南开大学,历史学类,2,607,608,2019,本科一批,重庆,文科
1201,南开大学,公共管理类（含社会学、政治学、公共管 理及心理学）,3,606,608,2019,本科一批,重庆,文科
1201,南开大学,经济学类,2,610,616,2019,本科一批,重庆,文科
1201,南开大学,中国语言文学类,3,606,607,2019,本科一批,重庆,文科
1201,南开大学,工商管理类（含工商、图档、管科、国会）,2,608,609,2019,本科一批,重庆,文科
1202,天津大学,人文科学试验班,5,593,601,2019,本科一批,重庆,文科
1203,■ 天津科技大学,国际经济与贸易,1,542,542,2019,本科一批,重庆,文科
1203,■ 天津科技大学,财务管理,1,537,537,2019,本科一批,重庆,文科
1203,■ 天津科技大学,人力资源管理,1,537,537,2019,本科一批,重庆,文科
1203,■ 天津科技大学,金融学类,1,538,538,2019,本科一批,重庆,文科
1203,■ 天津科技大学,汉语国际教育,1,536,536,2019,本科一批,重庆,文科
1203,■ 天津科技大学,英语,1,537,537,2019,本科一批,重庆,文科
1211,天津财经大学,金融学（房地产金融）,1,571,571,2019,本科一批,重庆,文科
1211,天津财经大学,英语,1,567,567,2019,本科一批,重庆,文科
1211,天津财经大学,广告学,1,559,559,2019,本科一批,重庆,文科
1211,天津财经大学,工商管理,1,578,578,2019,本科一批,重庆,文科
1211,天津财经大学,会计学（财务会计）,1,567,567,2019,本科一批,重庆,文科
1211,天津财经大学,会计学（注册会计师）,2,570,582,2019,本科一批,重庆,文科
1211,天津财经大学,公共事业管理,1,548,548,2019,本科一批,重庆,文科
1211,天津财经大学,行政管理,1,565,565,2019,本科一批,重庆,文科
1211,天津财经大学,物流管理,1,528,528,2019,本科一批,重庆,文科
1211,天津财经大学,酒店管理,1,535,535,2019,本科一批,重庆,文科
1211,天津财经大学,汉语言文学（公文写作）,1,543,543,2019,本科一批,重庆,文科
1215,河北工业大学,法学,2,551,554,2019,本科一批,重庆,文科
1215,河北工业大学,劳动与社会保障,2,544,547,2019,本科一批,重庆,文科
1215,河北工业大学,公共事业管理,2,542,546,2019,本科一批,重庆,文科
1236,天津师范大学,汉语国际教育,1,564,564,2019,本科一批,重庆,文科
1236,天津师范大学,工商管理,1,558,558,2019,本科一批,重庆,文科
1303,华北电力大学（保定）,外国语言文学类,3,556,561,2019,本科一批,重庆,文科
1303,华北电力大学（保定）,公共管理类         、,5,552,562,2019,本科一批,重庆,文科
1303,华北电力大学（保定）,工商管理类,2,562,572,2019,本科一批,重庆,文科
1303,华北电力大学（保定）,法学类,2,557,562,2019,本科一批,重庆,文科
1308,石家庄铁道大学,工商管理类,2,532,534,2019,本科一批,重庆,文科
1308,石家庄铁道大学,法学,2,529,530,2019,本科一批,重庆,文科
1308,石家庄铁道大学,英语,2,528,528,2019,本科一批,重庆,文科
1309,燕山大学,汉语言文学,2,545,547,2019,本科一批,重庆,文科
1309,燕山大学,翻译（英语）,2,540,541,2019,本科一批,重庆,文科
1309,燕山大学,工商管理,2,538,554,2019,本科一批,重庆,文科
1309,燕山大学,行政管理,2,533,536,2019,本科一批,重庆,文科
1309,燕山大学,旅游管理,2,527,531,2019,本科一批,重庆,文科
1369,河北大学,中国语言文学类,3,534,535,2019,本科一批,重庆,文科
1369,河北大学,新闻传播学类,4,533,545,2019,本科一批,重庆,文科
1369,河北大学,经济学,3,534,538,2019,本科一批,重庆,文科
1369,河北大学,保险学,3,529,531,2019,本科一批,重庆,文科
1369,河北大学,.法学,3,531,532,2019,本科一批,重庆,文科
1402,中北大学,市场营销,1,532,532,2019,本科一批,重庆,文科
1402,中北大学,财务管理,2,531,533,2019,本科一批,重庆,文科
1402,中北大学,法学,2,532,539,2019,本科一批,重庆,文科
1402,中北大学,英语,4,532,535,2019,本科一批,重庆,文科
1403,太原理工大学,法学,2,540,541,2019,本科一批,重庆,文科
1403,太原理工大学,行政管理,3,541,541,2019,本科一批,重庆,文科
1403,太原理工大学,英语,2,540,545,2019,本科一批,重庆,文科
1403,太原理工大学,市场营销,2,541,543,2019,本科一批,重庆,文科
1403,太原理工大学,会计学,2,546,550,2019,本科一批,重庆,文科
1403,太原理工大学,国际经济与贸易,2,545,550,2019,本科一批,重庆,文科
1403,太原理工大学,汉语国际教育,3,540,541,2019,本科一批,重庆,文科
1403,太原理工大学,思想政治教育,4,539,545,2019,本科一批,重庆,文科
1425,山西大学,汉语言文学,2,529,530,2019,本科一批,重庆,文科
1425,山西大学,国际政治,2,529,541,2019,本科一批,重庆,文科
1425,山西大学,法学,2,525,534,2019,本科一批,重庆,文科
1425,山西大学,广告学,2,525,525,2019,本科一批,重庆,文科
1501,内蒙古大学,哲学,1,531,531,2019,本科一批,重庆,文科
1501,内蒙古大学,法学,1,543,543,2019,本科一批,重庆,文科
1501,内蒙古大学,政治学与行政学,1,542,542,2019,本科一批,重庆,文科
1501,内蒙古大学,社会学,1,533,533,2019,本科一批,重庆,文科
1501,内蒙古大学,汉语言文学,1,544,544,2019,本科一批,重庆,文科
1501,内蒙古大学,汉语国际教育,1,553,553,2019,本科一批,重庆,文科
1501,内蒙古大学,英语,1,540,540,2019,本科一批,重庆,文科
1501,内蒙古大学,新闻学,1,543,543,2019,本科一批,重庆,文科
1501,内蒙古大学,编辑出版学,1,540,540,2019,本科一批,重庆,文科
1501,内蒙古大学,历史学,1,534,534,2019,本科一批,重庆,文科
1501,内蒙古大学,行政管理,1,536,536,2019,本科一批,重庆,文科
1501,内蒙古大学,劳动与社会保障,1,541,541,2019,本科一批,重庆,文科
1501,内蒙古大学,土地资源管理,1,538,538,2019,本科一批,重庆,文科
1501,内蒙古大学,旅游管理,1,535,535,2019,本科一批,重庆,文科
2107,辽宁工程技术大学,会计学,3,525,530,2019,本科一批,重庆,文科
2107,辽宁工程技术大学,法学,3,525,529,2019,本科一批,重庆,文科
2107,辽宁工程技术大学,英语............................................................................:,4,525,528,2019,本科一批,重庆,文科
2111,大连海事大学,国际经济与贸易,2,566,567,2019,本科一批,重庆,文科
2111,大连海事大学,财务管理,2,568,569,2019,本科一批,重庆,文科
2111,大连海事大学,法学,2,559,561,2019,本科一批,重庆,文科
2111,大连海事大学,英语,3,528,546,2019,本科一批,重庆,文科
2111,大连海事大学,日语,1,533,533,2019,本科一批,重庆,文科
2121,东北财经大学,金融学类,2,579,580,2019,本科一批,重庆,文科
2121,东北财经大学,法学,1,578,578,2019,本科一批,重庆,文科
2121,东北财经大学,工商管理类,1,579,579,2019,本科一批,重庆,文科
2121,东北财经大学,会计学,1,584,584,2019,本科一批,重庆,文科
2176,东北财经大学,工商管理类（中外合作办学）（与英国萨 里大学合作办学）,3,524,563,2019,本科一批,重庆,文科
2176,东北财经大学,旅游管理类（中外合作办学）（与英国萨 里大学合作办学）    ’,1,526,526,2019,本科一批,重庆,文科
2176,东北财经大学,经济学类（中外合作办学）（与加拿大西 安大略大学国王大学学院合作办学）,1,562,562,2019,本科一批,重庆,文科
2176,东北财经大学,工商管理类（中外合作办学）（与英国奥 斯特大学合作办学）,1,545,545,2019,本科一批,重庆,文科
2176,东北财经大学,工商管理类（中外合作办学）（与澳大利 亚科廷大学合作办学）,1,534,534,2019,本科一批,重庆,文科
2153,辽宁大学,财政学,2,573,575,2019,本科一批,重庆,文科
2153,辽宁大学,汉语言文学,3,561,568,2019,本科一批,重庆,文科
2153,辽宁大学,英语,2,560,563,2019,本科一批,重庆,文科
2153,辽宁大学,新闻学,2,557,560,2019,本科一批,重庆,文科
2153,辽宁大学,广告学,2,557,563,2019,本科一批,重庆,文科
2153,辽宁大学,网络与新媒体,2,559,561,2019,本科一批,重庆,文科
2153,辽宁大学,会计学,2,564,567,2019,本科一批,重庆,文科
2201,吉林大学,哲学,3,583,590,2019,本科一批,重庆,文科
2201,吉林大学,英语,4,582,596,2019,本科一批,重庆,文科
2201,吉林大学,经济学类,2,591,591,2019,本科一批,重庆,文科
2201,吉林大学,法学,4,590,597,2019,本科一批,重庆,文科
2201,吉林大学,政治学与行政学,4,584,594,2019,本科一批,重庆,文科
2201,吉林大学,外交学,2,579,591,2019,本科一批,重庆,文科
2202,延边大学,朝鲜语,2,544,544,2019,本科一批,重庆,文科
2202,延边大学,法学,3,539,553,2019,本科一批,重庆,文科
2202,延边大学,地理科学类,5,536,542,2019,本科一批,重庆,文科
2202,延边大学,旅游管理,3,537,542,2019,本科一批,重庆,文科
2202,延边大学,汉语言文学,2,552,553,2019,本科一批,重庆,文科
2202,延边大学,社会学,2,542,547,2019,本科一批,重庆,文科
2203,长春理工大学,英语,1,529,529,2019,本科一批,重庆,文科
2203,长春理工大学,日语,2,529,537,2019,本科一批,重庆,文科
2203,长春理工大学,汉语言文学,2,529,533,2019,本科一批,重庆,文科
2203,长春理工大学,汉语国际教育,1,532,532,2019,本科一批,重庆,文科
2203,长春理工大学,社会工作,2,528,528,2019,本科一批,重庆,文科
2208,东北师范大学,历史学（非公费师范）,4,573,579,2019,本科一批,重庆,文科
2208,东北师范大学,英语（非公费师范）,2,582,582,2019,本科一批,重庆,文科
2208,东北师范大学,汉语言文学（非公费师范）,4,575,583,2019,本科一批,重庆,文科
2208,东北师范大学,思想政治教育（非公费师范）,3,569,573,2019,本科一批,重庆,文科
2208,东北师范大学,教育学类（非公费师范）,1,572,572,2019,本科一批,重庆,文科
2208,东北师范大学,法学,2,569,578,2019,本科一批,重庆,文科
2208,东北师范大学,行政管理,2,571,573,2019,本科一批,重庆,文科
2208,东北师范大学,政治学类（入学一年后按成绩志愿分专 业培养）,3,571,573,2019,本科一批,重庆,文科
2208,东北师范大学,旅游管理,1,569,569,2019,本科一批,重庆,文科
2208,东北师范大学,日语,2,570,571,2019,本科一批,重庆,文科
2208,东北师范大学,社会工作,1,574,574,2019,本科一批,重庆,文科
2208,东北师范大学,哲学,2,571,571,2019,本科一批,重庆,文科
2208,东北师范大学,新闻传播学类（入学一年半后按成绩志 愿分专业培养）,2,571,572,2019,本科一批,重庆,文科
2301,黑龙江大学,法学,2,536,540,2019,本科一批,重庆,文科
2301,黑龙江大学,哲学         :「:「’,2,561,562,2019,本科一批,重庆,文科
2301,黑龙江大学,政治学与行政学,2,535,536,2019,本科一批,重庆,文科
2301,黑龙江大学,社会学,3,535,538,2019,本科一批,重庆,文科
2301,黑龙江大学,社会工作,2,532,535,2019,本科一批,重庆,文科
2301,黑龙江大学,汉语国际教育,2,536,539,2019,本科一批,重庆,文科
2301,黑龙江大学,英语,2,537,538,2019,本科一批,重庆,文科
2301,黑龙江大学,商务英语,3,534,537,2019,本科一批,重庆,文科
2301,黑龙江大学,汉语言文学,2,540,541,2019,本科一批,重庆,文科
2307,东北农业大学,工商管理类,2,542,544,2019,本科一批,重庆,文科
2307,东北农业大学,法学类,2,540,541,2019,本科一批,重庆,文科
2307,东北农业大学,英语,1,534,534,2019,本科一批,重庆,文科
2307,东北农业大学,行政管理,2,530,533,2019,本科一批,重庆,文科
2308,东北林业大学,经济学类,1,554,554,2019,本科一批,重庆,文科
2308,东北林业大学,工商管理类,2,550,553,2019,本科一批,重庆,文科
2308,东北林业大学,俄语,1,552,552,2019,本科一批,重庆,文科
2308,东北林业大学,法学,1,548,548,2019,本科一批,重庆,文科
2308,东北林业大学,广告学,1,531,531,2019,本科一批,重庆,文科
2311,黑龙江中医药大学,中医学,2,551,557,2019,本科一批,重庆,文科
2311,黑龙江中医药大学,中西医临床医学,4,544,554,2019,本科一批,重庆,文科
2311,黑龙江中医药大学,针灸推拿学,2,549,549,2019,本科一批,重庆,文科
2311,黑龙江中医药大学,康复治疗学,2,542,545,2019,本科一批,重庆,文科
2313,哈尔滨商业大学,商务经济学,2,530,531,2019,本科一批,重庆,文科
2313,哈尔滨商业大学,保险学,1,529,529,2019,本科一批,重庆,文科
2313,哈尔滨商业大学,税收学,1,530,530,2019,本科一批,重庆,文科
2313,哈尔滨商业大学,会计学,2,535,536,2019,本科一批,重庆,文科
2315,哈尔滨理工大学,汉语国际教育,2,531,531,2019,本科一批,重庆,文科
2315,哈尔滨理工大学,法学,3,530,531,2019,本科一批,重庆,文科
2315,哈尔滨理工大学,日语,3,532,538,2019,本科一批,重庆,文科
2315,哈尔滨理工大学,英语,3,532,535,2019,本科一批,重庆,文科
3101,复旦大学,法学（卓越法律人才基地）,1,628,628,2019,本科一批,重庆,文科
3101,复旦大学,新闻传播学类（卓越新闻人才计划）,3,625,627,2019,本科一批,重庆,文科
3101,复旦大学,中国语言文学类,2,627,632,2019,本科一批,重庆,文科
3101,复旦大学,社会科学试验班,1,629,629,2019,本科一批,重庆,文科
3101,复旦大学,经济学类（含荷兰格罗宁根大学双学位 项目）,3,629,630,2019,本科一批,重庆,文科
3102,同济大学,人文科学试验班,0.2,603,608,2019,本科一批,重庆,文科
3102,同济大学,风景园林,1,611,611,2019,本科一批,重庆,文科
3102,同济大学,新闻传播学类,1,608,608,2019,本科一批,重庆,文科
3102,同济大学,德语,2,604,608,2019,本科一批,重庆,文科
3102,同济大学,英语,3,601,603,2019,本科一批,重庆,文科
3102,同济大学,日语,2,601,602,2019,本科一批,重庆,文科
3102,同济大学,法学,3,603,603,2019,本科一批,重庆,文科
3102,同济大学,政治学与行政学,2,603,603,2019,本科一批,重庆,文科
3103,上海交通大学,经济管理试验班,1,629,629,2019,本科一批,重庆,文科
3106,上海海事大学,交通管理（航运管理）,2,572,572,2019,本科一批,重庆,文科
3106,上海海事大学,会计学,2,565,565,2019,本科一批,重庆,文科
3106,上海海事大学,法学（海商法）,2,572,572,2019,本科一批,重庆,文科
3106,上海海事大学,外国语言文学类,2,566,567,2019,本科一批,重庆,文科
3106,上海海事大学,工商管理类,2,562,568,2019,本科一批,重庆,文科
3111,上海师范大学,新闻传播学类,3,562,565,2019,本科一批,重庆,文科
3111,上海师范大学,公共管理类,4,560,561,2019,本科一批,重庆,文科
3111,上海师范大学,人力资源管理,2,564,564,2019,本科一批,重庆,文科
3111,上海师范大学,英语,2,565,567,2019,本科一批,重庆,文科
3111,上海师范大学,旅游管理类,3,559,561,2019,本科一批,重庆,文科
3112,上海外国语大学,工商管理,2,600,601,2019,本科一批,重庆,文科
3112,上海外国语大学,法语,1,601,601,2019,本科一批,重庆,文科
3112,上海外国语大学,商务英语,1,602,602,2019,本科一批,重庆,文科
3112,上海外国语大学,捷克语,1,601,601,2019,本科一批,重庆,文科
3112,上海外国语大学,国际经济与贸易（日语）,1,600,600,2019,本科一批,重庆,文科
3112,上海外国语大学,会计学            ，,1,601,601,2019,本科一批,重庆,文科
3113,上海财经大学,法学,2,612,612,2019,本科一批,重庆,文科
3113,上海财经大学,会计学,3,618,621,2019,本科一批,重庆,文科
3113,上海财经大学,工商管理类,2,614,615,2019,本科一批,重庆,文科
3113,上海财经大学,金融学,2,613,614,2019,本科一批,重庆,文科
3113,上海财经大学,社会学,2,610,611,2019,本科一批,重庆,文科
3113,上海财经大学,公共管理类,1,612,612,2019,本科一批,重庆,文科
3114,上海对外经贸大学,国际经济与贸易,2,586,588,2019,本科一批,重庆,文科
3114,上海对外经贸大学,经济学（国际投资方向）,2,582,586,2019,本科一批,重庆,文科
3114,上海对外经贸大学,英语,2,576,579,2019,本科一批,重庆,文科
3114,上海对外经贸大学,工商管理类,2,580,582,2019,本科一批,重庆,文科
3114,上海对外经贸大学,法学（国际经济法方向）,2,574,582,2019,本科一批,重庆,文科
3114,上海对外经贸大学,日语（商务日语方向）,2,570,576,2019,本科一批,重庆,文科
3115,华东政法大学,法学类,7 .,591,596,2019,本科一批,重庆,文科
3115,华东政法大学,新闻传播学类,2,582,590,2019,本科一批,重庆,文科
3115,华东政法大学,社会学类,2,578,581,2019,本科一批,重庆,文科
3115,华东政法大学,金融学,1,586,586,2019,本科一批,重庆,文科
3115,华东政法大学,法学类（卓越人才实验班）,2,596,597,2019,本科一批,重庆,文科
3119,上海大学,社会学类（代表人文社科类）,3,587,588,2019,本科一批,重庆,文科
3119,上海大学,英语,3,584,585,2019,本科一批,重庆,文科
3140,上海政法学院,法学（涉外卓越律师人才培养试点班）,1,562,562,2019,本科一批,重庆,文科
3140,上海政法学院,法学（刑事司法方向）,1,546,546,2019,本科一批,重庆,文科
3140,上海政法学院,法学（民商法方向）,3,545,554,2019,本科一批,重庆,文科
3140,上海政法学院,法学（经济法方向）            ‘,2,545,550,2019,本科一批,重庆,文科
3140,上海政法学院,法学（国际经济法方向）,1,554,554,2019,本科一批,重庆,文科
3140,上海政法学院,知识产权,3,546,548,2019,本科一批,重庆,文科
3140,上海政法学院,经济与金融,2,548,550,2019,本科一批,重庆,文科
3140,上海政法学院,社会工作（卓越社会管理人才培养试点 班）                 ',2,545,545,2019,本科一批,重庆,文科
3140,上海政法学院,国际政治,2,546,548,2019,本科一批,重庆,文科
3140,上海政法学院,新闻学（卓越新闻传播人才培养试点班）,1,552,552,2019,本科一批,重庆,文科
